region,ci_value,strategy,task_id,server_age,duration_s,operational_g,embodied_g,total_carbon_g,power_w,energy_kwh,timestamp
Northern,535,operational_only,57,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060824
Northern,535,operational_only,58,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060825
Northern,535,operational_only,59,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060827
Northern,535,operational_only,60,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060828
Northern,535,operational_only,61,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060829
Northern,535,operational_only,62,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060830
Northern,535,operational_only,63,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060831
Northern,535,operational_only,64,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060833
Northern,535,operational_only,65,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060834
Northern,535,operational_only,66,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060836
Northern,535,operational_only,67,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060837
Northern,535,operational_only,68,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060838
Northern,535,operational_only,69,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060839
Northern,535,operational_only,70,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060840
Northern,535,operational_only,71,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060842
Northern,535,operational_only,72,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060843
Northern,535,operational_only,73,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060845
Northern,535,operational_only,74,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060847
Northern,535,operational_only,75,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060848
Northern,535,operational_only,76,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060850
Northern,535,operational_only,77,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060851
Northern,535,operational_only,78,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060852
Northern,535,operational_only,79,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060854
Northern,535,operational_only,80,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060855
Northern,535,operational_only,81,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060856
Northern,535,operational_only,82,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060859
Northern,535,operational_only,83,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060860
Northern,535,operational_only,84,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060862
Northern,535,operational_only,85,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060863
Northern,535,operational_only,86,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060864
Northern,535,operational_only,87,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060865
Northern,535,operational_only,88,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060866
Northern,535,operational_only,89,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060868
Northern,535,operational_only,90,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060869
Northern,535,operational_only,91,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060870
Northern,535,operational_only,92,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060871
Northern,535,operational_only,93,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060873
Northern,535,operational_only,94,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060874
Northern,535,operational_only,95,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060875
Northern,535,operational_only,96,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060877
Northern,535,operational_only,97,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060878
Northern,535,operational_only,98,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060879
Northern,535,operational_only,99,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060883
Northern,535,operational_only,100,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060885
Northern,535,operational_only,101,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060886
Northern,535,operational_only,102,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060887
Northern,535,operational_only,103,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060889
Northern,535,operational_only,104,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060890
Northern,535,operational_only,105,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060891
Northern,535,operational_only,106,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060892
Northern,535,operational_only,107,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060893
Northern,535,operational_only,108,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060895
Northern,535,operational_only,109,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060896
Northern,535,operational_only,110,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060897
Northern,535,operational_only,111,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060898
Northern,535,operational_only,112,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060899
Northern,535,operational_only,113,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060901
Northern,535,operational_only,114,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060902
Northern,535,operational_only,115,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060903
Northern,535,operational_only,116,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060904
Northern,535,operational_only,117,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060905
Northern,535,operational_only,118,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060906
Northern,535,operational_only,119,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060907
Northern,535,operational_only,120,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060909
Northern,535,operational_only,121,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060910
Northern,535,operational_only,122,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060912
Northern,535,operational_only,123,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060914
Northern,535,operational_only,124,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060915
Northern,535,operational_only,125,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060916
Northern,535,operational_only,126,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060917
Northern,535,operational_only,127,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060919
Northern,535,operational_only,128,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060920
Northern,535,operational_only,129,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060922
Northern,535,operational_only,130,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060923
Northern,535,operational_only,131,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060924
Northern,535,operational_only,132,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060925
Northern,535,operational_only,133,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060927
Northern,535,operational_only,134,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060928
Northern,535,operational_only,135,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060929
Northern,535,operational_only,136,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060930
Northern,535,operational_only,137,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060932
Northern,535,operational_only,138,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060933
Northern,535,operational_only,139,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060934
Northern,535,operational_only,140,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060935
Northern,535,operational_only,141,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060936
Northern,535,operational_only,142,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060938
Northern,535,operational_only,143,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060939
Northern,535,operational_only,144,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060940
Northern,535,operational_only,145,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060941
Northern,535,operational_only,146,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060943
Northern,535,operational_only,147,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060944
Northern,535,operational_only,148,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060945
Northern,535,operational_only,149,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060949
Northern,535,operational_only,150,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060950
Northern,535,operational_only,151,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060951
Northern,535,operational_only,152,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060953
Northern,535,operational_only,153,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060954
Northern,535,operational_only,154,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060955
Northern,535,operational_only,155,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060956
Northern,535,operational_only,156,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060957
Northern,535,operational_only,157,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060959
Northern,535,operational_only,158,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060960
Northern,535,operational_only,159,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060961
Northern,535,operational_only,160,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060962
Northern,535,operational_only,161,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060963
Northern,535,operational_only,162,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060966
Northern,535,operational_only,163,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060967
Northern,535,operational_only,164,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060968
Northern,535,operational_only,165,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060969
Northern,535,operational_only,166,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060971
Northern,535,operational_only,167,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060972
Northern,535,operational_only,168,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060973
Northern,535,operational_only,169,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060974
Northern,535,operational_only,170,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060976
Northern,535,operational_only,171,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060977
Northern,535,operational_only,172,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060978
Northern,535,operational_only,173,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060980
Northern,535,operational_only,174,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060981
Northern,535,operational_only,175,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060983
Northern,535,operational_only,176,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060984
Northern,535,operational_only,177,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060986
Northern,535,operational_only,178,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060987
Northern,535,operational_only,179,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060988
Northern,535,operational_only,180,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060989
Northern,535,operational_only,181,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060991
Northern,535,operational_only,182,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060992
Northern,535,operational_only,183,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060993
Northern,535,operational_only,184,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060994
Northern,535,operational_only,185,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060996
Northern,535,operational_only,186,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060997
Northern,535,operational_only,187,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060998
Northern,535,operational_only,188,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.060999
Northern,535,operational_only,189,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.061001
Northern,535,operational_only,190,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.061002
Northern,535,operational_only,191,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.061003
Northern,535,operational_only,192,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.061004
Northern,535,operational_only,193,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.061005
Northern,535,operational_only,194,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.061007
Northern,535,operational_only,195,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.061008
Northern,535,operational_only,196,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.061009
Northern,535,operational_only,197,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.061010
Northern,535,operational_only,198,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.061012
Northern,535,operational_only,199,new,14400.0,176.93519999999998,54.20944558521561,231.14464558521559,68.9,0.2756,2025-11-09T22:15:32.061014
Northern,535,embodied_prioritized,0,old,14400.0,247.0416,12.046543463381248,259.08814346338124,96.2,0.3848,2025-11-09T22:15:32.061122
