region,server_age,server_age_years,operational_co2_g,embodied_co2_g,total_co2_g,latency_ms,sla_met,carbon_intensity,carbon_debt_ratio,power_w,task_id,strategy,workload_type,duration_seconds,execution_time
Northern,medium,2.0,0.657889,0.0,0.657889,70,True,533,0.5,93.6,task_000168,predictive_lr,ml_inference,56.96834506944791,2025-11-09T14:47:19.805937
Northern,medium,2.0,0.176801,0.0,0.176801,70,True,533,0.5,93.6,task_000169,predictive_lr,ml_inference,15.30969537248612,2025-11-09T14:50:36.870424
Northern,medium,2.0,2.302548,0.0,2.302548,70,True,533,0.5,93.6,task_000170,predictive_lr,scheduled_job,199.3835563929716,2025-11-09T14:54:56.668082
Eastern,medium,2.0,0.011471,0.0,0.011471,120,True,748,0.5,93.6,task_000171,predictive_lr,api_request,0.7077915462675847,2025-11-09T14:55:13.053895
Northern,medium,2.0,0.613105,0.0,0.613105,70,True,533,0.5,93.6,task_000172,predictive_lr,data_processing,53.09037861626773,2025-11-09T14:55:24.801514
Eastern,medium,2.0,0.080154,0.0,0.080154,120,True,748,0.5,93.6,task_000173,predictive_lr,ml_inference,4.945756486384742,2025-11-09T15:00:43.970670
Eastern,medium,2.0,0.126618,0.0,0.126618,120,True,748,0.5,93.6,task_000174,predictive_lr,data_processing,7.812698163652713,2025-11-09T15:03:13.624143
Northern,medium,2.0,0.155464,0.0,0.155464,70,True,533,0.5,93.6,task_000175,predictive_lr,data_processing,13.46201604547979,2025-11-09T15:05:48.621360
Eastern,medium,2.0,0.004687,0.0,0.004687,120,True,748,0.5,93.6,task_000176,predictive_lr,api_request,0.28918759011733386,2025-11-09T15:06:43.541745
Eastern,medium,2.0,0.011189,0.0,0.011189,120,True,748,0.5,93.6,task_000177,predictive_lr,api_request,0.6903725859232823,2025-11-09T15:08:28.589249
Eastern,medium,2.0,0.016207,0.0,0.016207,120,True,748,0.5,93.6,task_000178,predictive_lr,api_request,1.0,2025-11-09T15:09:27.024512
Eastern,medium,2.0,0.016207,0.0,0.016207,120,True,748,0.5,93.6,task_000179,predictive_lr,api_request,1.0,2025-11-09T15:09:35.210904
Eastern,medium,2.0,0.001621,0.0,0.001621,120,True,748,0.5,93.6,task_000180,predictive_lr,api_request,0.1,2025-11-09T15:09:45.495451
Eastern,medium,2.0,0.159055,0.0,0.159055,120,True,748,0.5,93.6,task_000181,predictive_lr,data_processing,9.814172070329999,2025-11-09T15:13:23.239966
Eastern,medium,2.0,0.112896,0.0,0.112896,120,True,748,0.5,93.6,task_000182,predictive_lr,data_processing,6.966022670276412,2025-11-09T15:14:07.861236
Northern,medium,2.0,1.595986,0.0,1.595986,70,True,533,0.5,93.6,task_000183,predictive_lr,batch_analytics,138.20056153764656,2025-11-09T15:15:38.712271
Eastern,medium,2.0,0.158581,0.0,0.158581,120,True,748,0.5,93.6,task_000184,predictive_lr,data_processing,9.784903198209507,2025-11-09T15:16:02.839905
Northern,medium,2.0,0.303176,0.0,0.303176,70,True,533,0.5,93.6,task_000185,predictive_lr,data_processing,26.252792371357412,2025-11-09T15:16:22.946253
Eastern,medium,2.0,0.009283,0.0,0.009283,120,True,748,0.5,93.6,task_000186,predictive_lr,api_request,0.5727964420035885,2025-11-09T15:16:51.371075
Eastern,medium,2.0,0.006027,0.0,0.006027,120,True,748,0.5,93.6,task_000187,predictive_lr,api_request,0.3719058837113166,2025-11-09T15:18:19.216033
Eastern,medium,2.0,0.005587,0.0,0.005587,120,True,748,0.5,93.6,task_000188,predictive_lr,api_request,0.34474762867995906,2025-11-09T15:18:52.926040
Eastern,medium,2.0,0.00446,0.0,0.00446,120,True,748,0.5,93.6,task_000189,predictive_lr,api_request,0.275198920027433,2025-11-09T15:19:07.591236
Eastern,medium,2.0,0.004875,0.0,0.004875,120,True,748,0.5,93.6,task_000190,predictive_lr,api_request,0.3008061855430119,2025-11-09T15:21:40.011407
Eastern,medium,2.0,0.016207,0.0,0.016207,120,True,748,0.5,93.6,task_000191,predictive_lr,api_request,1.0,2025-11-09T15:23:47.878654
Northern,medium,2.0,4.477329,0.0,4.477329,70,True,533,0.5,93.6,task_000192,predictive_lr,scheduled_job,387.7035128896195,2025-11-09T15:24:08.588319
Northern,medium,2.0,0.165341,0.0,0.165341,70,True,533,0.5,93.6,task_000193,predictive_lr,data_processing,14.317290490260344,2025-11-09T15:28:32.510219
Northern,medium,2.0,0.198189,0.0,0.198189,70,True,533,0.5,93.6,task_000194,predictive_lr,ml_inference,17.161728349523937,2025-11-09T15:32:34.713663
Eastern,medium,2.0,0.008579,0.0,0.008579,120,True,748,0.5,93.6,task_000195,predictive_lr,api_request,0.5293641378023834,2025-11-09T15:33:13.317982
Eastern,medium,2.0,0.002307,0.0,0.002307,120,True,748,0.5,93.6,task_000196,predictive_lr,api_request,0.14236056088199944,2025-11-09T15:34:47.481591
Northern,medium,2.0,0.242117,0.0,0.242117,70,True,533,0.5,93.6,task_000197,predictive_lr,data_processing,20.965495179205487,2025-11-09T15:35:08.101545
Northern,medium,2.0,0.359785,0.0,0.359785,70,True,533,0.5,93.6,task_000198,predictive_lr,data_processing,31.154677828339214,2025-11-09T15:35:43.241471
Northern,medium,2.0,0.322383,0.0,0.322383,70,True,533,0.5,93.6,task_000199,predictive_lr,data_processing,27.915974949901333,2025-11-09T15:44:32.464957
Eastern,medium,2.0,0.003193,0.0,0.003193,120,True,748,0.5,93.6,task_000200,predictive_lr,api_request,0.19701423876316682,2025-11-09T15:44:56.869646
Eastern,medium,2.0,0.003649,0.0,0.003649,120,True,748,0.5,93.6,task_000201,predictive_lr,api_request,0.2251630771570066,2025-11-09T15:46:20.963253
Eastern,medium,2.0,0.001621,0.0,0.001621,120,True,748,0.5,93.6,task_000202,predictive_lr,api_request,0.1,2025-11-09T15:46:24.517491
Northern,medium,2.0,0.392836,0.0,0.392836,70,True,533,0.5,93.6,task_000203,predictive_lr,data_processing,34.01670504316311,2025-11-09T15:46:50.514586
Eastern,medium,2.0,0.016207,0.0,0.016207,120,True,748,0.5,93.6,task_000204,predictive_lr,api_request,1.0,2025-11-09T15:47:36.713521
Eastern,medium,2.0,0.145247,0.0,0.145247,120,True,748,0.5,93.6,task_000205,predictive_lr,data_processing,8.962201057801694,2025-11-09T15:47:46.660537
Northern,medium,2.0,0.521043,0.0,0.521043,70,True,533,0.5,93.6,task_000206,predictive_lr,data_processing,45.11844901175012,2025-11-09T15:48:02.133116
Northern,medium,2.0,0.6929,0.0,0.6929,70,True,533,0.5,93.6,task_000207,predictive_lr,data_processing,60.0,2025-11-09T15:50:13.018730
Eastern,medium,2.0,0.004133,0.0,0.004133,120,True,748,0.5,93.6,task_000208,predictive_lr,api_request,0.25499772924933983,2025-11-09T15:51:42.346590
Northern,medium,2.0,0.198404,0.0,0.198404,70,True,533,0.5,93.6,task_000209,predictive_lr,data_processing,17.1803251150103,2025-11-09T15:56:11.489241
Northern,medium,2.0,0.264557,0.0,0.264557,70,True,533,0.5,93.6,task_000210,predictive_lr,data_processing,22.90866568235311,2025-11-09T15:59:12.195488
Northern,medium,2.0,0.313945,0.0,0.313945,70,True,533,0.5,93.6,task_000211,predictive_lr,data_processing,27.185345541895998,2025-11-09T15:59:36.744731
Northern,medium,2.0,3.280198,0.0,3.280198,70,True,533,0.5,93.6,task_000212,predictive_lr,scheduled_job,284.04077831658657,2025-11-09T15:59:57.411734
Eastern,medium,2.0,0.004384,0.0,0.004384,120,True,748,0.5,93.6,task_000213,predictive_lr,api_request,0.27047621149464274,2025-11-09T16:01:39.823971
Northern,medium,2.0,0.355073,0.0,0.355073,70,True,533,0.5,93.6,task_000214,predictive_lr,ml_inference,30.746649708429977,2025-11-09T16:02:14.812308
Northern,medium,2.0,1.907465,0.0,1.907465,70,True,533,0.5,93.6,task_000215,predictive_lr,scheduled_job,165.17229034640678,2025-11-09T16:05:26.428774
Eastern,medium,2.0,0.008108,0.0,0.008108,120,True,748,0.5,93.6,task_000216,predictive_lr,api_request,0.5002876939049614,2025-11-09T16:05:36.196892
Northern,medium,2.0,0.210957,0.0,0.210957,70,True,533,0.5,93.6,task_000217,predictive_lr,data_processing,18.267312726739092,2025-11-09T16:07:00.674223
Northern,medium,2.0,0.6929,0.0,0.6929,70,True,533,0.5,93.6,task_000218,predictive_lr,scheduled_job,60.0,2025-11-09T16:07:20.204161
Eastern,medium,2.0,0.016207,0.0,0.016207,120,True,748,0.5,93.6,task_000219,predictive_lr,api_request,1.0,2025-11-09T16:08:28.186194
Eastern,medium,2.0,0.003723,0.0,0.003723,120,True,748,0.5,93.6,task_000220,predictive_lr,api_request,0.2297459125926338,2025-11-09T16:08:55.819120
Northern,medium,2.0,0.64847,0.0,0.64847,70,True,533,0.5,93.6,task_000221,predictive_lr,data_processing,56.15265692435415,2025-11-09T16:10:09.889558
Northern,medium,2.0,0.502658,0.0,0.502658,70,True,533,0.5,93.6,task_000222,predictive_lr,data_processing,43.52645747901067,2025-11-09T16:10:22.566141
Northern,medium,2.0,3.065021,0.0,3.065021,70,True,533,0.5,93.6,task_000223,predictive_lr,batch_analytics,265.40806596761547,2025-11-09T16:16:30.289954
Northern,medium,2.0,0.327655,0.0,0.327655,70,True,533,0.5,93.6,task_000224,predictive_lr,data_processing,28.372531220289257,2025-11-09T16:16:42.972750
Northern,medium,2.0,0.361853,0.0,0.361853,70,True,533,0.5,93.6,task_000225,predictive_lr,data_processing,31.333756305440552,2025-11-09T16:18:44.277618
Northern,medium,2.0,2.189323,0.0,2.189323,70,True,533,0.5,93.6,task_000226,predictive_lr,batch_analytics,189.5791557265967,2025-11-09T16:19:07.123653
Northern,medium,2.0,2.27151,0.0,2.27151,70,True,533,0.5,93.6,task_000227,predictive_lr,scheduled_job,196.69587515661172,2025-11-09T16:19:24.444509
Northern,medium,2.0,0.347203,0.0,0.347203,70,True,533,0.5,93.6,task_000228,predictive_lr,data_processing,30.065216384407222,2025-11-09T16:19:57.300441
Eastern,medium,2.0,0.028836,0.0,0.028836,120,True,748,0.5,93.6,task_000229,predictive_lr,data_processing,1.7792868111628257,2025-11-09T16:20:04.204218
Northern,medium,2.0,2.525644,0.0,2.525644,70,True,533,0.5,93.6,task_000230,predictive_lr,scheduled_job,218.70206651324517,2025-11-09T16:21:00.312836
Northern,medium,2.0,0.158262,0.0,0.158262,70,True,533,0.5,93.6,task_000231,predictive_lr,data_processing,13.704287792059635,2025-11-09T16:22:29.852970
Eastern,medium,2.0,0.163309,0.0,0.163309,120,True,748,0.5,93.6,task_000232,predictive_lr,ml_inference,10.076655274783748,2025-11-09T16:27:44.229790
Eastern,medium,2.0,0.008305,0.0,0.008305,120,True,748,0.5,93.6,task_000233,predictive_lr,api_request,0.5124201199425749,2025-11-09T16:27:48.994839
Eastern,medium,2.0,0.003632,0.0,0.003632,120,True,748,0.5,93.6,task_000234,predictive_lr,api_request,0.22410825715234242,2025-11-09T16:28:16.985207
Eastern,medium,2.0,0.011954,0.0,0.011954,120,True,748,0.5,93.6,task_000235,predictive_lr,api_request,0.7376118837921553,2025-11-09T16:29:00.913899
Northern,medium,2.0,5.495685,0.0,5.495685,70,True,533,0.5,93.6,task_000236,predictive_lr,batch_analytics,475.8855661938207,2025-11-09T16:34:11.155793
Eastern,medium,2.0,0.00904,0.0,0.00904,120,True,748,0.5,93.6,task_000237,predictive_lr,api_request,0.5577837495830877,2025-11-09T16:36:02.246285
Eastern,medium,2.0,0.010711,0.0,0.010711,120,True,748,0.5,93.6,task_000238,predictive_lr,api_request,0.6608848606993497,2025-11-09T16:38:39.745489
Northern,medium,2.0,0.326362,0.0,0.326362,70,True,533,0.5,93.6,task_000239,predictive_lr,ml_inference,28.260530623110082,2025-11-09T16:39:56.951402
Eastern,medium,2.0,0.011376,0.0,0.011376,120,True,748,0.5,93.6,task_000240,predictive_lr,api_request,0.7019278534074249,2025-11-09T16:40:30.610176
Northern,medium,2.0,0.394847,0.0,0.394847,70,True,533,0.5,93.6,task_000241,predictive_lr,data_processing,34.19079951036578,2025-11-09T16:44:42.585805
Northern,medium,2.0,0.286066,0.0,0.286066,70,True,533,0.5,93.6,task_000242,predictive_lr,ml_inference,24.771209954693916,2025-11-09T16:45:39.302967
Eastern,medium,2.0,0.014116,0.0,0.014116,120,True,748,0.5,93.6,task_000243,predictive_lr,api_request,0.870983642284894,2025-11-09T16:45:40.360178
Northern,medium,2.0,0.189542,0.0,0.189542,70,True,533,0.5,93.6,task_000244,predictive_lr,data_processing,16.412938434225886,2025-11-09T16:47:02.436269
Eastern,medium,2.0,0.167005,0.0,0.167005,120,True,748,0.5,93.6,task_000245,predictive_lr,data_processing,10.304713459783681,2025-11-09T16:47:24.215703
Eastern,medium,2.0,0.003181,0.0,0.003181,120,True,748,0.5,93.6,task_000246,predictive_lr,api_request,0.19628487911362727,2025-11-09T16:47:32.000083
Northern,medium,2.0,0.168797,0.0,0.168797,70,True,533,0.5,93.6,task_000247,predictive_lr,ml_inference,14.616547833638414,2025-11-09T16:47:35.933526
Northern,medium,2.0,0.6929,0.0,0.6929,70,True,533,0.5,93.6,task_000248,predictive_lr,scheduled_job,60.0,2025-11-09T16:48:03.223573
Eastern,medium,2.0,0.007112,0.0,0.007112,120,True,748,0.5,93.6,task_000249,predictive_lr,api_request,0.4388413558365987,2025-11-09T16:50:44.206962
Northern,medium,2.0,0.365937,0.0,0.365937,70,True,533,0.5,93.6,task_000250,predictive_lr,data_processing,31.687429566848085,2025-11-09T16:50:46.891652
Eastern,medium,2.0,0.012695,0.0,0.012695,120,True,748,0.5,93.6,task_000251,predictive_lr,api_request,0.7833339578612961,2025-11-09T16:52:35.853912
Eastern,medium,2.0,0.001657,0.0,0.001657,120,True,748,0.5,93.6,task_000252,predictive_lr,api_request,0.10225350920047953,2025-11-09T16:56:18.811520
Eastern,medium,2.0,0.003258,0.0,0.003258,120,True,748,0.5,93.6,task_000253,predictive_lr,api_request,0.20100367325353455,2025-11-09T16:59:31.365288
Eastern,medium,2.0,0.011644,0.0,0.011644,120,True,748,0.5,93.6,task_000254,predictive_lr,api_request,0.7184404917424669,2025-11-09T17:01:18.190735
Eastern,medium,2.0,0.005135,0.0,0.005135,120,True,748,0.5,93.6,task_000255,predictive_lr,api_request,0.316854315162165,2025-11-09T17:01:41.775347
Northern,medium,2.0,0.359028,0.0,0.359028,70,True,533,0.5,93.6,task_000256,predictive_lr,data_processing,31.089120910259854,2025-11-09T17:03:35.154504
Northern,medium,2.0,0.951283,0.0,0.951283,70,True,533,0.5,93.6,task_000257,predictive_lr,batch_analytics,82.37406695740181,2025-11-09T17:03:59.372556
Northern,medium,2.0,0.64136,0.0,0.64136,70,True,533,0.5,93.6,task_000258,predictive_lr,data_processing,55.53705194022115,2025-11-09T17:04:13.429075
Eastern,medium,2.0,0.002105,0.0,0.002105,120,True,748,0.5,93.6,task_000259,predictive_lr,api_request,0.12985866754748238,2025-11-09T17:05:10.382013
Northern,medium,2.0,0.6929,0.0,0.6929,70,True,533,0.5,93.6,task_000260,predictive_lr,scheduled_job,60.0,2025-11-09T17:07:06.312518
Northern,medium,2.0,0.250171,0.0,0.250171,70,True,533,0.5,93.6,task_000261,predictive_lr,data_processing,21.66294418592306,2025-11-09T17:08:17.839113
Northern,medium,2.0,0.25539,0.0,0.25539,70,True,533,0.5,93.6,task_000262,predictive_lr,data_processing,22.114888203648903,2025-11-09T17:08:44.249922
Eastern,medium,2.0,0.004047,0.0,0.004047,120,True,748,0.5,93.6,task_000263,predictive_lr,api_request,0.24968348534991885,2025-11-09T17:08:54.579955
Northern,medium,2.0,0.316129,0.0,0.316129,70,True,533,0.5,93.6,task_000264,predictive_lr,ml_inference,27.37444022006574,2025-11-09T17:10:16.933688
Northern,medium,2.0,0.323578,0.0,0.323578,70,True,533,0.5,93.6,task_000265,predictive_lr,data_processing,28.019470715184212,2025-11-09T17:10:45.505244
Northern,medium,2.0,0.295597,0.0,0.295597,70,True,533,0.5,93.6,task_000266,predictive_lr,data_processing,25.59651725754745,2025-11-09T17:10:58.636054
Eastern,medium,2.0,0.003991,0.0,0.003991,120,True,748,0.5,93.6,task_000267,predictive_lr,api_request,0.24624626318954604,2025-11-09T17:11:23.812307
Eastern,medium,2.0,0.173847,0.0,0.173847,120,True,748,0.5,93.6,task_000268,predictive_lr,data_processing,10.726882983807167,2025-11-09T17:17:04.804778
Northern,medium,2.0,0.155654,0.0,0.155654,70,True,533,0.5,93.6,task_000269,predictive_lr,data_processing,13.478523587960632,2025-11-09T17:18:23.016373
Eastern,medium,2.0,0.003106,0.0,0.003106,120,True,748,0.5,93.6,task_000270,predictive_lr,api_request,0.1916301207752491,2025-11-09T17:20:30.179694
Eastern,medium,2.0,0.014702,0.0,0.014702,120,True,748,0.5,93.6,task_000271,predictive_lr,api_request,0.9071678916071163,2025-11-09T17:22:50.442477
Northern,medium,2.0,0.166126,0.0,0.166126,70,True,533,0.5,93.6,task_000272,predictive_lr,data_processing,14.385312929611379,2025-11-09T17:23:34.359050
Northern,medium,2.0,0.2445,0.0,0.2445,70,True,533,0.5,93.6,task_000273,predictive_lr,ml_inference,21.171926257035807,2025-11-09T17:25:01.867252
Eastern,medium,2.0,0.011603,0.0,0.011603,120,True,748,0.5,93.6,task_000274,predictive_lr,api_request,0.7159294419715897,2025-11-09T17:25:46.843680
Eastern,medium,2.0,0.002997,0.0,0.002997,120,True,748,0.5,93.6,task_000275,predictive_lr,api_request,0.1848969851702584,2025-11-09T17:26:03.698646
Eastern,medium,2.0,0.002043,0.0,0.002043,120,True,748,0.5,93.6,task_000276,predictive_lr,api_request,0.12606608667352256,2025-11-09T17:26:20.200178
Eastern,medium,2.0,0.157361,0.0,0.157361,120,True,748,0.5,93.6,task_000277,predictive_lr,ml_inference,9.709620868606732,2025-11-09T17:28:40.921695
Eastern,medium,2.0,0.007398,0.0,0.007398,120,True,748,0.5,93.6,task_000278,predictive_lr,api_request,0.45648327816565765,2025-11-09T17:28:55.607172
Northern,medium,2.0,0.252128,0.0,0.252128,70,True,533,0.5,93.6,task_000279,predictive_lr,data_processing,21.83240759738852,2025-11-09T17:29:49.666592
Northern,medium,2.0,3.503755,0.0,3.503755,70,True,533,0.5,93.6,task_000280,predictive_lr,scheduled_job,303.3991489341447,2025-11-09T17:29:49.881014
Eastern,medium,2.0,0.005521,0.0,0.005521,120,True,748,0.5,93.6,task_000281,predictive_lr,api_request,0.34067386203034083,2025-11-09T17:30:28.167490
Eastern,medium,2.0,0.043073,0.0,0.043073,120,True,748,0.5,93.6,task_000282,predictive_lr,data_processing,2.6577231490277695,2025-11-09T17:31:11.680824
Northern,medium,2.0,0.193958,0.0,0.193958,70,True,533,0.5,93.6,task_000283,predictive_lr,data_processing,16.795318621760703,2025-11-09T17:31:45.226734
Northern,medium,2.0,0.467492,0.0,0.467492,70,True,533,0.5,93.6,task_000284,predictive_lr,ml_inference,40.48135555841311,2025-11-09T17:31:54.596102
Northern,medium,2.0,6.892045,0.0,6.892045,70,True,533,0.5,93.6,task_000285,predictive_lr,batch_analytics,596.7999465432553,2025-11-09T17:33:43.561078
Northern,medium,2.0,0.231827,0.0,0.231827,70,True,533,0.5,93.6,task_000286,predictive_lr,ml_inference,20.074484817807722,2025-11-09T17:38:35.785606
Eastern,medium,2.0,0.007022,0.0,0.007022,120,True,748,0.5,93.6,task_000287,predictive_lr,api_request,0.4332676089233034,2025-11-09T17:39:31.736585
Eastern,medium,2.0,0.009814,0.0,0.009814,120,True,748,0.5,93.6,task_000288,predictive_lr,api_request,0.6055395782642153,2025-11-09T17:41:02.289717
Eastern,medium,2.0,0.01571,0.0,0.01571,120,True,748,0.5,93.6,task_000289,predictive_lr,api_request,0.9693352772247393,2025-11-09T17:41:37.142159
Eastern,medium,2.0,0.005999,0.0,0.005999,120,True,748,0.5,93.6,task_000290,predictive_lr,api_request,0.3701563088290814,2025-11-09T17:42:34.485654
Northern,medium,2.0,0.349335,0.0,0.349335,70,True,533,0.5,93.6,task_000291,predictive_lr,data_processing,30.249780341238747,2025-11-09T17:43:04.440456
Eastern,medium,2.0,0.195101,0.0,0.195101,120,True,748,0.5,93.6,task_000292,predictive_lr,data_processing,12.03830975546889,2025-11-09T17:43:16.155094
Eastern,medium,2.0,0.002258,0.0,0.002258,120,True,748,0.5,93.6,task_000293,predictive_lr,api_request,0.13934223995099845,2025-11-09T17:43:32.832763
Eastern,medium,2.0,0.004173,0.0,0.004173,120,True,748,0.5,93.6,task_000294,predictive_lr,api_request,0.2574702754821449,2025-11-09T17:46:29.740320
Northern,medium,2.0,0.69024,0.0,0.69024,70,True,533,0.5,93.6,task_000295,predictive_lr,ml_inference,59.76962276887065,2025-11-09T17:47:42.276613
Northern,medium,2.0,4.217443,0.0,4.217443,70,True,533,0.5,93.6,task_000296,predictive_lr,scheduled_job,365.19925075140424,2025-11-09T17:49:09.861347
Eastern,medium,2.0,0.121861,0.0,0.121861,120,True,748,0.5,93.6,task_000297,predictive_lr,data_processing,7.51917955014958,2025-11-09T17:49:14.974086
Northern,medium,2.0,4.383501,0.0,4.383501,70,True,533,0.5,93.6,task_000298,predictive_lr,scheduled_job,379.5786704688995,2025-11-09T17:49:34.407916
Eastern,medium,2.0,0.128568,0.0,0.128568,120,True,748,0.5,93.6,task_000299,predictive_lr,data_processing,7.93305127200582,2025-11-09T17:49:50.080913
Eastern,medium,2.0,0.008104,0.0,0.008104,120,True,748,0.5,93.6,task_000300,predictive_lr,api_request,0.5000112641739255,2025-11-09T17:50:21.943436
Eastern,medium,2.0,0.147275,0.0,0.147275,120,True,748,0.5,93.6,task_000301,predictive_lr,ml_inference,9.087340402318079,2025-11-09T17:50:47.929478
Eastern,medium,2.0,0.002316,0.0,0.002316,120,True,748,0.5,93.6,task_000302,predictive_lr,api_request,0.14287548137946618,2025-11-09T17:51:49.745306
Northern,medium,2.0,0.6929,0.0,0.6929,70,True,533,0.5,93.6,task_000303,predictive_lr,ml_inference,60.0,2025-11-09T17:51:59.543969
Eastern,medium,2.0,0.00461,0.0,0.00461,120,True,748,0.5,93.6,task_000304,predictive_lr,api_request,0.2844644316075604,2025-11-09T17:54:37.473426
Eastern,medium,2.0,0.009715,0.0,0.009715,120,True,748,0.5,93.6,task_000305,predictive_lr,api_request,0.5994742076887748,2025-11-09T17:55:55.230860
Eastern,medium,2.0,0.006196,0.0,0.006196,120,True,748,0.5,93.6,task_000306,predictive_lr,api_request,0.38231250342248574,2025-11-09T17:57:28.954797
Eastern,medium,2.0,0.00269,0.0,0.00269,120,True,748,0.5,93.6,task_000307,predictive_lr,api_request,0.16596103651445335,2025-11-09T17:58:12.862124
Northern,medium,2.0,0.179861,0.0,0.179861,70,True,533,0.5,93.6,task_000308,predictive_lr,ml_inference,15.574634410992035,2025-11-09T17:58:23.531523
Eastern,medium,2.0,0.136793,0.0,0.136793,120,True,748,0.5,93.6,task_000309,predictive_lr,data_processing,8.440520895449415,2025-11-09T18:01:16.747837
Northern,medium,2.0,0.6929,0.0,0.6929,70,True,533,0.5,93.6,task_000310,predictive_lr,data_processing,60.0,2025-11-09T18:02:45.113950
Eastern,medium,2.0,0.011233,0.0,0.011233,120,True,748,0.5,93.6,task_000311,predictive_lr,api_request,0.693108419159533,2025-11-09T18:06:53.491407
Northern,medium,2.0,0.21987,0.0,0.21987,70,True,533,0.5,93.6,task_000312,predictive_lr,data_processing,19.039128154503697,2025-11-09T18:07:28.901463
Northern,medium,2.0,0.334541,0.0,0.334541,70,True,533,0.5,93.6,task_000313,predictive_lr,data_processing,28.968783407783505,2025-11-09T18:07:44.909785
Eastern,medium,2.0,0.010628,0.0,0.010628,120,True,748,0.5,93.6,task_000314,predictive_lr,api_request,0.6557686492996229,2025-11-09T18:08:05.852556
Northern,medium,2.0,0.383605,0.0,0.383605,70,True,533,0.5,93.6,task_000315,predictive_lr,data_processing,33.217342514331115,2025-11-09T18:08:09.196290
Northern,medium,2.0,4.391857,0.0,4.391857,70,True,533,0.5,93.6,task_000316,predictive_lr,batch_analytics,380.30226496383614,2025-11-09T18:09:35.709250
Eastern,medium,2.0,0.009627,0.0,0.009627,120,True,748,0.5,93.6,task_000317,predictive_lr,api_request,0.5940445476719911,2025-11-09T18:09:59.584866
Eastern,medium,2.0,0.006506,0.0,0.006506,120,True,748,0.5,93.6,task_000318,predictive_lr,api_request,0.4014118838178408,2025-11-09T18:11:21.298270
Eastern,medium,2.0,0.016207,0.0,0.016207,120,True,748,0.5,93.6,task_000319,predictive_lr,api_request,1.0,2025-11-09T18:11:26.158371
Eastern,medium,2.0,0.006841,0.0,0.006841,120,True,748,0.5,93.6,task_000320,predictive_lr,api_request,0.42212930566392814,2025-11-09T18:12:43.167047
Northern,medium,2.0,0.224927,0.0,0.224927,70,True,533,0.5,93.6,task_000321,predictive_lr,ml_inference,19.476988374135285,2025-11-09T18:13:18.511364
Eastern,medium,2.0,0.006888,0.0,0.006888,120,True,748,0.5,93.6,task_000322,predictive_lr,api_request,0.42503704810401144,2025-11-09T18:15:42.240834
Northern,medium,2.0,0.262494,0.0,0.262494,70,True,533,0.5,93.6,task_000323,predictive_lr,ml_inference,22.730010099461516,2025-11-09T18:17:12.541462
Eastern,medium,2.0,0.084202,0.0,0.084202,120,True,748,0.5,93.6,task_000324,predictive_lr,data_processing,5.195538835306256,2025-11-09T18:19:31.419950
Eastern,medium,2.0,0.003091,0.0,0.003091,120,True,748,0.5,93.6,task_000325,predictive_lr,api_request,0.1907007386221388,2025-11-09T18:22:02.320845
Eastern,medium,2.0,0.005521,0.0,0.005521,120,True,748,0.5,93.6,task_000326,predictive_lr,api_request,0.3406648663923599,2025-11-09T18:22:49.025884
Eastern,medium,2.0,0.081402,0.0,0.081402,120,True,748,0.5,93.6,task_000327,predictive_lr,ml_inference,5.022724295947135,2025-11-09T18:22:51.534247
Northern,medium,2.0,0.219593,0.0,0.219593,70,True,533,0.5,93.6,task_000328,predictive_lr,data_processing,19.015086958020255,2025-11-09T18:22:54.278046
Northern,medium,2.0,3.083372,0.0,3.083372,70,True,533,0.5,93.6,task_000329,predictive_lr,batch_analytics,266.99718264340714,2025-11-09T18:23:12.078489
Eastern,medium,2.0,0.002188,0.0,0.002188,120,True,748,0.5,93.6,task_000330,predictive_lr,api_request,0.13501301666083082,2025-11-09T18:23:47.820323
Eastern,medium,2.0,0.003662,0.0,0.003662,120,True,748,0.5,93.6,task_000331,predictive_lr,api_request,0.2259726285228259,2025-11-09T18:26:03.654640
Eastern,medium,2.0,0.016207,0.0,0.016207,120,True,748,0.5,93.6,task_000332,predictive_lr,api_request,1.0,2025-11-09T18:28:02.750468
Northern,medium,2.0,0.337383,0.0,0.337383,70,True,533,0.5,93.6,task_000333,predictive_lr,data_processing,29.21482752783543,2025-11-09T18:29:15.086791
Eastern,medium,2.0,0.008933,0.0,0.008933,120,True,748,0.5,93.6,task_000334,predictive_lr,api_request,0.5511904559092502,2025-11-09T18:29:27.499909
Eastern,medium,2.0,0.014929,0.0,0.014929,120,True,748,0.5,93.6,task_000335,predictive_lr,api_request,0.9211493985000841,2025-11-09T18:30:28.400768
Eastern,medium,2.0,0.158422,0.0,0.158422,120,True,748,0.5,93.6,task_000336,predictive_lr,data_processing,9.775091973611408,2025-11-09T18:30:29.320555
Northern,medium,2.0,0.937443,0.0,0.937443,70,True,533,0.5,93.6,task_000337,predictive_lr,scheduled_job,81.17563128027203,2025-11-09T18:31:39.203075
Eastern,medium,2.0,0.013211,0.0,0.013211,120,True,748,0.5,93.6,task_000338,predictive_lr,api_request,0.8151487556939473,2025-11-09T18:34:04.485600
Northern,medium,2.0,0.203223,0.0,0.203223,70,True,533,0.5,93.6,task_000339,predictive_lr,ml_inference,17.59760309431204,2025-11-09T18:34:18.288269
