region,server_age,server_age_years,operational_co2_g,embodied_co2_g,total_co2_g,latency_ms,sla_met,carbon_intensity,carbon_debt_ratio,power_w,task_id,strategy,workload_type,duration_seconds,execution_time
Northern,medium,2.0,0.553445,0.0,0.553445,70,True,533,0.5,93.6,task_000073,baseline,data_processing,48.35971027045946,2025-11-09T11:54:47.786529
Northern,medium,2.0,0.005311,0.0,0.005311,70,True,533,0.5,93.6,task_000074,baseline,api_request,0.46411543465773064,2025-11-09T11:54:57.718912
Northern,medium,2.0,0.003442,0.0,0.003442,70,True,533,0.5,93.6,task_000075,baseline,api_request,0.300779977793877,2025-11-09T11:55:30.958464
Northern,medium,2.0,0.429687,0.0,0.429687,70,True,533,0.5,93.6,task_000076,baseline,ml_inference,37.54579402036174,2025-11-09T11:56:30.041641
Northern,medium,2.0,0.072911,0.0,0.072911,70,True,533,0.5,93.6,task_000077,baseline,data_processing,6.370893837909444,2025-11-09T12:03:54.444986
Northern,medium,2.0,0.096135,0.0,0.096135,70,True,533,0.5,93.6,task_000078,baseline,data_processing,8.40022477295249,2025-11-09T12:04:27.472486
Northern,medium,2.0,0.002462,0.0,0.002462,70,True,533,0.5,93.6,task_000079,baseline,api_request,0.2151438833582015,2025-11-09T12:04:53.266609
Northern,medium,2.0,0.006388,0.0,0.006388,70,True,533,0.5,93.6,task_000080,baseline,api_request,0.55815086061475,2025-11-09T12:07:04.748893
Northern,medium,2.0,2.933166,0.0,2.933166,70,True,533,0.5,93.6,task_000081,baseline,scheduled_job,256.29850681437256,2025-11-09T12:08:13.376550
Northern,medium,2.0,0.355596,0.0,0.355596,70,True,533,0.5,93.6,task_000082,baseline,ml_inference,31.071801344942628,2025-11-09T12:09:41.366026
Northern,medium,2.0,0.010288,0.0,0.010288,70,True,533,0.5,93.6,task_000083,baseline,api_request,0.8989818805963353,2025-11-09T12:10:50.131725
Northern,medium,2.0,4.351305,0.0,4.351305,70,True,533,0.5,93.6,task_000084,baseline,scheduled_job,380.2147949268615,2025-11-09T12:12:12.669617
Northern,medium,2.0,0.011444,0.0,0.011444,70,True,533,0.5,93.6,task_000085,baseline,api_request,1.0,2025-11-09T12:14:38.367383
Northern,medium,2.0,0.518885,0.0,0.518885,70,True,533,0.5,93.6,task_000086,baseline,data_processing,45.33992810037179,2025-11-09T12:14:54.592709
Northern,medium,2.0,0.19436,0.0,0.19436,70,True,533,0.5,93.6,task_000087,baseline,data_processing,16.983097635123578,2025-11-09T12:15:52.195915
Northern,medium,2.0,0.002759,0.0,0.002759,70,True,533,0.5,93.6,task_000088,baseline,api_request,0.24110691284307934,2025-11-09T12:16:28.394621
