region,server_age,server_age_years,operational_co2_g,embodied_co2_g,total_co2_g,latency_ms,sla_met,carbon_intensity,carbon_debt_ratio,power_w,task_id,strategy,workload_type,duration_seconds,execution_time
Eastern,old,4.0,0.613151,0.019867,0.633018,120,True,615.7,0.2,125.8,task_000036,embodied_prioritized,data_processing,23.74865388986952,2025-11-09T10:39:58.220013
Eastern,old,4.0,0.264589,0.008573,0.273162,120,True,615.7,0.2,125.8,task_000037,embodied_prioritized,ml_inference,10.248083205796497,2025-11-09T10:42:36.581279
Eastern,old,4.0,0.010459,0.000339,0.010798,120,True,615.7,0.2,125.8,task_000038,embodied_prioritized,api_request,0.4050940790448908,2025-11-09T10:43:48.086630
Eastern,old,4.0,0.003023,9.8e-05,0.003121,120,True,615.7,0.2,125.8,task_000039,embodied_prioritized,api_request,0.11708271174009718,2025-11-09T10:45:24.127814
Northern,old,4.0,1.328951,0.050194,1.379145,70,True,528.2,0.2,125.8,task_000040,embodied_prioritized,ml_inference,60.0,2025-11-09T10:50:57.835317
Northern,old,4.0,0.982758,0.037118,1.019876,70,True,528.2,0.2,125.8,task_000041,embodied_prioritized,ml_inference,44.36992949796479,2025-11-09T10:54:21.833481
Eastern,old,4.0,0.010086,0.000327,0.010412,120,True,615.7,0.2,125.8,task_000042,embodied_prioritized,api_request,0.39064038841619675,2025-11-09T10:54:51.111840
Eastern,old,4.0,0.018898,0.000612,0.01951,120,True,615.7,0.2,125.8,task_000043,embodied_prioritized,api_request,0.7319571293145478,2025-11-09T10:56:03.970789
Eastern,old,4.0,0.288521,0.009349,0.29787,120,True,615.7,0.2,125.8,task_000044,embodied_prioritized,data_processing,11.17505048325407,2025-11-09T10:56:31.426056
Northern,old,4.0,11.208714,0.423348,11.632063,70,True,528.2,0.2,125.8,task_000045,embodied_prioritized,scheduled_job,506.05534255102947,2025-11-09T10:58:19.632070
Northern,old,4.0,3.761819,0.142082,3.903901,70,True,528.2,0.2,125.8,task_000046,embodied_prioritized,scheduled_job,169.8400507468487,2025-11-09T11:01:16.201683
Eastern,old,4.0,0.006917,0.000224,0.007141,120,True,615.7,0.2,125.8,task_000047,embodied_prioritized,api_request,0.2678920859474691,2025-11-09T11:02:06.030186
Northern,old,4.0,2.290167,0.086499,2.376666,70,True,528.2,0.2,125.8,task_000048,embodied_prioritized,scheduled_job,103.39734847732711,2025-11-09T11:03:20.872765
Eastern,old,4.0,0.677553,0.021954,0.699507,120,True,615.7,0.2,125.8,task_000049,embodied_prioritized,data_processing,26.243091575796413,2025-11-09T11:06:12.333320
Eastern,old,4.0,0.492249,0.01595,0.508199,120,True,615.7,0.2,125.8,task_000050,embodied_prioritized,data_processing,19.06585595934237,2025-11-09T11:07:35.077124
Northern,old,4.0,13.289512,0.501939,13.791451,70,True,528.2,0.2,125.8,task_000051,embodied_prioritized,batch_analytics,600.0,2025-11-09T11:08:20.350935
Eastern,old,4.0,0.206375,0.006687,0.213062,120,True,615.7,0.2,125.8,task_000052,embodied_prioritized,data_processing,7.993340051027639,2025-11-09T11:13:54.391281
Northern,old,4.0,6.926596,0.261615,7.188211,70,True,528.2,0.2,125.8,task_000053,embodied_prioritized,scheduled_job,312.7246402218508,2025-11-09T11:17:34.251115
Northern,old,4.0,1.070877,0.040447,1.111323,70,True,528.2,0.2,125.8,task_000054,embodied_prioritized,data_processing,48.348363052061465,2025-11-09T11:17:49.737597
Northern,old,4.0,1.328951,0.050194,1.379145,70,True,528.2,0.2,125.8,task_000055,embodied_prioritized,ml_inference,60.0,2025-11-09T11:18:44.186312
Northern,old,4.0,5.744428,0.216965,5.961393,70,True,528.2,0.2,125.8,task_000056,embodied_prioritized,scheduled_job,259.3516397032166,2025-11-09T11:19:12.845249
Eastern,old,4.0,0.007202,0.000233,0.007435,120,True,615.7,0.2,125.8,task_000057,embodied_prioritized,api_request,0.278932543045797,2025-11-09T11:21:14.334980
Northern,old,4.0,5.626523,0.212511,5.839034,70,True,528.2,0.2,125.8,task_000058,embodied_prioritized,scheduled_job,254.02842314102267,2025-11-09T11:21:41.384135
Northern,old,4.0,1.188447,0.044887,1.233334,70,True,528.2,0.2,125.8,task_000059,embodied_prioritized,ml_inference,53.65644285427807,2025-11-09T11:22:48.987804
